source_row,targetid,split
18302,39627799778035788,train
18298,39627799778036692,train
29912,39627799778036692,train
18305,39627799782230923,train
4560,39627799790617376,train
18297,39627799790617725,train
18260,39627799790621658,train
31861,39627799790621658,train
30882,39627799794816314,train
4541,39627799807394770,train
18257,39627799807394770,train
29906,39627799807394770,train
30880,39627799807394770,train
18253,39627799811589874,train
31860,39627799811589874,train
31933,39627799828370732,train
21310,39627799832559938,train
30931,39627799832559938,train
31937,39627799832559938,train
21309,39627799832559972,train
31936,39627799832559972,train
15871,39627799836754466,train
31772,39627799836754466,train
15881,39627799840953599,train
31783,39627799840953599,train
30840,39627799840953941,train
15883,39627799845144644,train
31782,39627799845144644,train
3396,39627799845145474,train
30043,39627799845145474,train
30841,39627799845145474,train
15887,39627799845146701,train
30044,39627799845146701,train
15884,39627799857728279,train
30836,39627799857728279,train
31778,39627799857728279,train
15896,39627799861925990,train
31785,39627799861925990,train
3397,39627799870308910,train
30842,39627799870308910,train
15895,39627799870313184,train
30843,39627799870313184,train
31789,39627799870313184,train
30844,39627799874504307,train
15892,39627799874506678,train
31791,39627799874506678,train
15898,39627799882893911,train
31795,39627799882893911,train
15836,39627799895476149,train
31742,39627799895476149,train
15838,39627799903865626,train
31743,39627799903865626,train
15835,39627799903866206,train
31739,39627799903866206,train
15806,39627799908060289,train
15939,39627799920642296,train
15711,39627799954194759,train
3339,39627799958389572,train
15717,39627799966779204,train
15718,39627799966779209,train
15686,39627799983557358,train
15691,39627799983558717,train
15688,39627799987749768,train
15693,39627799991943666,train
15680,39627800000332829,train
16058,39627800004529298,train
3456,39627800012919109,train
15295,39627800025501172,train
15298,39627800029692060,train
3187,39627800038083868,train
15301,39627800038083868,train
3184,39627800042279180,train
15297,39627800042279180,train
3180,39627800050668662,train
15286,39627800050668662,train
15307,39627800054862462,train
15302,39627800059055182,train
15263,39627800080024478,train
15267,39627800088413944,train
15270,39627800088416172,train
15261,39627800092608152,train
3204,39627800100997528,train
15343,39627800105194016,train
3203,39627800105194570,train
15142,39627800126161482,train
30317,39627800126161482,train
3122,39627800126161661,train
15141,39627800126161661,train
15140,39627800126163298,train
15139,39627800130355604,train
15138,39627800134554264,train
15147,39627800155523796,train
15156,39627800159716984,train
15148,39627800159720922,train
15146,39627800163912343,train
15155,39627800163915396,train
15094,39627800168107654,train
15087,39627800193271608,train
16402,39627800197466569,train
16401,39627800197467911,train
16400,39627800197468393,train
3568,39627800197468753,train
16399,39627800210047943,train
13522,39627800218437094,train
2449,39627800226827421,train
13518,39627800226827910,train
13502,39627800239407758,train
13529,39627800243605883,train
13524,39627800243605902,train
13534,39627800243606656,train
13523,39627800247796226,train
13532,39627800247799521,train
13525,39627800256185503,train
13527,39627800260379874,train
13491,39627800264576470,train
2432,39627800268767853,train
13485,39627800268767853,train
2431,39627800272962614,train
2434,39627800277159885,train
13486,39627800281353000,train
13487,39627800281354074,train
13490,39627800281355420,train
13464,39627800285549029,train
2377,39627800331685244,train
13352,39627800348462054,train
13298,39627800356849957,train
13311,39627800361043135,train
31514,39627800361043135,train
31517,39627800361046301,train
13314,39627800365238835,train
31519,39627800365238835,train
13313,39627800377820047,train
30729,39627800377820047,train
31524,39627800377820047,train
30719,39627800377823147,train
13286,39627800382017444,train
31500,39627800382017444,train
2536,39627800390402445,train
30733,39627800390402445,train
12818,39627800411375683,train
2184,39627800411378814,train
30305,39627800411378814,train
30618,39627800411378814,train
12813,39627800415568758,train
31337,39627800415568758,train
2189,39627800415568980,train
12814,39627800415568980,train
31336,39627800415568980,train
12821,39627800415574020,train
31328,39627800415574020,train
12811,39627800419763868,train
31329,39627800419763868,train
12812,39627800419764866,train
30615,39627800419764866,train
31330,39627800419764866,train
12825,39627800423959185,train
31332,39627800423959185,train
2174,39627800428153593,train
12796,39627800428153593,train
30612,39627800428153593,train
31310,39627800428153593,train
12795,39627800428154417,train
31315,39627800428154417,train
12831,39627800436540320,train
31345,39627800436540320,train
30624,39627800436543797,train
12842,39627800440735087,train
31341,39627800440735087,train
12835,39627800440736890,train
31340,39627800440736890,train
12839,39627800444928612,train
31348,39627800444928612,train
12841,39627800444929630,train
31346,39627800444929630,train
12837,39627800444931446,train
31350,39627800444931446,train
12843,39627800444932945,train
31349,39627800444932945,train
12762,39627800449123958,train
12776,39627800457515847,train
12770,39627800461707333,train
12773,39627800465900604,train
2164,39627800470094462,train
12771,39627800470094462,train
2169,39627800470096593,train
30302,39627800470098709,train
2170,39627800470098730,train
30596,39627800470098730,train
12772,39627800474289544,train
31293,39627800474289544,train
2212,39627800478485735,train
30641,39627800478485735,train
31387,39627800486874243,train
31374,39627800486874325,train
2211,39627800486875777,train
30646,39627800486875777,train
31376,39627800486875777,train
30649,39627800491067297,train
31381,39627800491067297,train
31385,39627800491070752,train
2100,39627800495264662,train
30522,39627800495264662,train
12590,39627800499457307,train
31183,39627800499457307,train
12606,39627800503650336,train
31194,39627800503650336,train
12612,39627800503650834,train
31191,39627800503650834,train
12613,39627800507843242,train
31195,39627800507843242,train
12609,39627800516234383,train
12623,39627800520430755,train
12621,39627800533013514,train
2116,39627800537205237,train
2112,39627800537205239,train
12618,39627800537205239,train
12624,39627800537206154,train
2115,39627800541400141,train
12620,39627800541400141,train
12619,39627800541401227,train
12557,39627800549787580,train
2094,39627800549789542,train
12560,39627800553982652,train
2093,39627800553984522,train
12566,39627800553984522,train
12563,39627800562372559,train
12562,39627800562372867,train
29516,39627800574954678,train
29518,39627800583341841,train
22706,39627800604314718,train
22714,39627800604317270,train
5784,39627800608508908,train
22713,39627800608508908,train
22708,39627800612702114,train
22716,39627800616896240,train
10233,39627803666158204,train
10232,39627803670348737,train
10235,39627803674546279,train
10250,39627803678740031,train
10254,39627803682932542,train
10257,39627803682933558,train
10240,39627803687127424,train
1300,39627803687127678,train
10242,39627803687128818,train
1302,39627803687129754,train
10241,39627803687130741,train
1301,39627803703904584,train
10183,39627803712293311,train
10181,39627803712294899,train
1280,39627803716486854,train
1281,39627803716489270,train
10185,39627803716489270,train
10182,39627803729069378,train
10186,39627803729069942,train
10192,39627803733263831,train
1282,39627803745849182,train
1200,39627803922008536,train
1201,39627803934592796,train
10270,39627803972338844,train
10268,39627803972341617,train
1307,39627803976533010,train
10267,39627803976533010,train
1305,39627803976534749,train
10264,39627803976534749,train
9462,39627804001701228,train
9468,39627804010087166,train
1019,39627804018476740,train
1020,39627804043641877,train
9427,39627804043643254,train
9426,39627804052030816,train
7531,39627804949614387,train
7535,39627804970586221,train
7544,39627804978974918,train
7541,39627804987359311,train
7517,39627804987364117,train
7514,39627804995751347,train
7558,39627805012530635,train
7557,39627805016721834,train
7416,39627805083828802,train
7414,39627805088026041,train
350,39627805092221400,train
25540,39627805096415672,train
25539,39627805100607875,train
25522,39627805113189155,train
25524,39627805121577971,train
20088,39627805138354801,train
5243,39627805138356746,train
20099,39627805146746063,train
5244,39627805163524024,train
29931,39627805163524024,train
20095,39627805167717133,train
20069,39627805184494471,train
20107,39627805201272633,train
20116,39627805218046576,train
19995,39627805230630931,train
19997,39627805234826895,train
20207,39627805289352452,train
20201,39627805310323533,train
20203,39627805310323540,train
30893,39627805356463811,train
19739,39627805360656681,train
30333,39627805360656681,train
30894,39627805360656681,train
31872,39627805360656681,train
19708,39627805373239870,train
31868,39627805373239870,train
19711,39627805377432999,train
31867,39627805377432999,train
19761,39627805385821104,train
19643,39627805415180594,train
19640,39627805419373927,train
19648,39627805423567970,train
19656,39627805431959299,train
5089,39627805457126387,train
19612,39627805469709747,train
20475,39627805499065356,train
4763,39627805503262034,train
18759,39627805570371707,train
4775,39627805578756165,train
18657,39627805650060564,train
4725,39627805658448843,train
18658,39627805658448843,train
18829,39627805687808467,train
18824,39627805687808798,train
18828,39627805687809385,train
18393,39627805692005067,train
4613,39627805700393606,train
4614,39627805712975047,train
18389,39627805712975047,train
4622,39627805712975299,train
4601,39627805738143039,train
4604,39627805754918518,train
4603,39627805759112650,train
18417,39627805771694416,train
18416,39627805771697824,train
18421,39627805775892136,train
18420,39627805780084385,train
4555,39627805788472900,train
4557,39627805788476604,train
18287,39627805788476604,train
18291,39627805792667502,train
4556,39627805801058489,train
18318,39627805809444621,train
29914,39627805809444621,train
18300,39627805826226138,train
18255,39627805838806101,train
31855,39627805838806101,train
30885,39627805847195825,train
