targetid,ra,dec,split
39627859379094962,129.5631247645826,2.926939998649566,train
39627859391679464,130.3665546842308,2.993751911964515,val
39627859391680754,130.4211269483066,2.985932806706728,val
39627859395873282,130.6062911084925,2.881302929695378,train
39627859412648145,131.5081909599841,2.910310655116151,train
39627859416846686,131.9507700416989,2.980791763041571,train
39627859416847046,131.9666048422444,2.922939645901974,test
39627859421038376,132.0785384617727,2.994145016596069,train
39627859421039993,132.1415333549729,2.886894600592467,train
39627859433623692,132.9650160578945,3.020015991461771,train
39627859446204075,133.5746532978008,2.920372043620613,train
39627859462980417,134.5445240546418,2.972859752769714,train
39627859475566058,135.3823798297366,3.015580491774287,train
39627859479758531,135.5723368372383,2.929309916181206,train
39627859492343439,136.4195731013564,3.121327880334023,train
39627859492344439,136.4683532216224,2.992087772381596,train
39627859492344679,136.4772682481954,3.078468838160124,train
39627859525894516,138.2634017105008,3.019005002420011,train
39627859530090158,138.5576866124791,3.114418300456974,val
39627859530091502,138.6060698743552,2.912104171153953,train
39627859538479706,139.1011569213056,3.063546314248207,train
39627859555257438,140.1160651354279,2.919729862135775,train
39627859572034504,141.1494945387579,3.027663051703886,train
39627859580424069,141.7002429013468,2.948591184656682,train
39627859593003753,142.2826481271181,2.963061372317911,train
39627859609784083,143.402029453145,2.890316935307521,train
39627859613975684,143.5434235191362,2.943142591304874,train
39627859613978414,143.6414618954537,3.112529738756792,train
39627859613978418,143.6416581167532,3.112450010645352,train
39627859630753458,144.5809294564035,3.032281293759822,train
39627859639142456,145.0667492030844,2.981623508714994,train
39627859647529014,145.5007927469906,2.999550642532864,test
39627859647529016,145.500839493209,2.999333252968578,train
39627859651726921,145.9219190741268,2.886431739840024,train
39627859693670179,148.4095331415555,2.970694058793662,train
39627859706249630,149.0232065374789,2.881077561994275,train
39627859723029487,150.1143169942372,2.997566173064371,train
39627859727221362,150.2765852375393,3.052742995053952,train
39627859731418928,150.6904213926186,2.94802801455267,train
39627859735611906,150.8851983340095,3.017169179235456,test
39627859739805610,151.097862876432,3.116361713301348,train
39627859752390307,151.8978110080978,2.97708411581713,train
39627859752391872,151.9722009530798,3.031381362134063,train
39627859756581258,152.0191532142277,2.961414726747286,train
39627859756585253,152.2001200332984,2.879258574418528,train
39627859760779289,152.4471831608032,3.019308201320063,train
39627859769166444,152.8842312681368,3.052481382688619,train
39627859769166732,152.898104486977,2.924502335363962,train
39627859773359364,153.0514864264959,2.992577864511777,train
39627859781746955,153.5095443759889,3.105471568683309,train
39627859781749697,153.631348731597,2.935892477446632,train
39627859798524695,154.5462475738982,3.012093942810766,train
39627859798527130,154.6769626045437,2.934707583342752,train
39627859806915693,155.1375571902222,2.88257366206366,val
39627859806917004,155.1899354740357,3.051939358077886,train
39627859811108152,155.3093666620701,2.914847641630875,train
39627859823689763,156.000267411106,3.052862538184068,train
39627859823692368,156.1423377706238,2.979995290605298,train
39627859836276401,156.944665769472,3.105728460968177,train
39627859840468559,157.0850033969996,2.922910357220471,val
39627859840470144,157.1630637352701,2.963599517301434,train
39627859840471293,157.2239343469292,2.922622312827138,train
39627859844662998,157.3442582726028,3.00810198816341,train
39627859848860020,157.7403573606463,2.920849737017161,train
39627859861439376,158.2850448910386,2.896471001545887,val
39627859869831638,158.9316577181785,2.885913511534852,train
39627859874022955,159.0601969307531,2.947488814146086,train
39627859882410568,159.5314498346322,3.124280684374187,train
39627859882413446,159.6678360319112,3.05045407546849,train
39627859886608899,159.9325313025909,3.030552268129613,train
39627859886609686,159.9654567598209,2.962284726457041,test
39627859899190926,160.6714938816271,2.931926292718037,train
39627859903384695,160.9333799393,3.105920591415073,train
39627859920159657,161.7948305034978,2.997004689365656,train
39627859932743633,162.6121735311428,3.002608374859627,train
39627859932745948,162.7401944520061,2.900768025991458,val
39627859949522837,163.6958694855873,3.102632997906105,train
39627859970494617,164.9613630242601,3.100758937711244,train
39627860004048857,166.9464343500831,3.000362137704345,train
39627860004048876,166.9473806507034,3.001693796734937,train
39627860016629861,167.6169188041484,2.91657618797683,train
39627860020823950,167.8392226887563,2.959702762227102,train
39627860020827224,167.9962007899884,3.097906196082858,train
39627860033406746,168.6061944568051,2.899559835207333,train
39627860037599559,168.7632113389318,3.00584086263335,train
39627860037599571,168.7636050655403,3.005066605532679,train
39627860045992392,169.4947995932679,3.008576387392931,train
39627860075349142,171.0615862012502,2.922595504339296,train
39627860075351354,171.1684232432651,2.95937807405335,test
39627860079545027,171.3835456861687,3.02575116110472,train
39627860079546773,171.4742596075396,2.919129933716893,train
39627860104712347,172.9430527429761,2.944225373678778,val
39627860113099016,173.3725572419488,2.931708716963997,test
39627860117294278,173.6927247437044,2.921049140704905,val
39627860117294883,173.7225519264024,2.943874253081058,train
39627860142457416,175.0363212092767,3.119833095089093,train
39627860142457728,175.0547273902204,2.883233016406735,train
39627860146653112,175.3547694516022,2.932776606363103,train
39627860146655119,175.4643099849563,3.054028459916995,train
39627860150845737,175.51374018861,3.098824498205317,train
39627860159234706,176.0345177079137,2.89224251652189,train
39627860167625530,176.6369291658247,3.085261954251006,train
39627860180205715,177.2578629424358,3.11605417979706,train
39627860180209949,177.4719138499285,2.960195601031737,train
39627860192791883,178.1725362248156,2.973932301190656,train
39627860192792957,178.2220488889634,2.925963372807609,train
39627860196986416,178.4203922487629,2.991599924465958,val
39627860205374194,178.8856416351771,2.938451353539692,train
39627860209569972,179.2197258666293,2.976638457267045,train
39627860213761195,179.3054428391981,3.0778961368274,train
39627860217957722,179.6962501547465,3.025337594064408,train
39627860222149149,179.7777934260027,2.998447538964236,train
39627860222149444,179.7934266081865,3.036401985867288,train
39627860222152132,179.9287581746952,3.004904347784943,val
39627860234734017,180.591147483121,2.890876571140887,train
39627860243120792,181.0265487572799,2.880740449160439,test
39627860251512503,181.6660791693767,2.885632048460014,train
39627860251513213,181.6955478708732,3.004539237120079,train
39627860255706554,181.9220355740702,3.109684918382006,train
39627860264092158,182.2677158456075,2.978095730117153,val
39627860272482198,182.8494329596651,2.88334047126934,train
39627860280871609,183.3815612777284,2.931230025083399,val
39627860280872584,183.4289994025667,2.880256328100196,train
39627860285065283,183.6094180927147,2.888018565955725,val
39627860297646805,184.2853890159168,2.989120532190757,train
39627860297647899,184.3424698039109,2.893583633121105,train
39627860310229326,185.0144228654756,3.077064562926719,test
39627860314423594,185.2675312412481,3.058681113913813,train
39627860314428387,185.4858295116504,3.11025167372031,train
39627860318618754,185.5504321511365,3.032789522800491,train
39627860318622294,185.7326457082272,2.998384897406129,train
39627860331202131,186.3419501667748,3.031911156475611,train
39627860335398140,186.6465489237914,2.99872772325867,train
39627860343786124,187.1393817844611,2.99630215950483,val
39627860347979313,187.327914181394,3.008470560940582,test
39627860352175033,187.6212952116015,2.907929577383705,train
39627860352177061,187.7128430362564,3.104212339429248,train
39627860356367213,187.7813413892826,2.96016058721936,train
39627860360562210,188.0684886247394,2.936074299914311,train
39627860360564558,188.1702447589289,3.041093025829627,train
39627860364759245,188.4426428879242,2.993255813026993,train
39627860377341000,189.1595121626338,3.047292586824239,train
39627860377341072,189.163515242657,2.915248727147515,train
39627860406699420,190.833263922719,2.882270611382974,train
39627860410897590,191.2284773361224,3.090864566601108,train
39627860440258453,192.9958090053679,2.886880989723246,train
39627860444452263,193.2344657624367,3.056647874744097,train
39627860444452278,193.2350139415775,3.056080403642051,train
39627860461226219,194.096912801482,3.000660196450486,train
39627860461227413,194.1575582157682,3.059602205710136,train
39627860465421557,194.3874095887785,2.942273060371858,train
39627860465421601,194.3891896991131,2.942623174494303,train
39627860465421902,194.4033164475762,3.061738718378541,train
39627860469614402,194.5842448309564,2.925455613416466,train
39627860473809516,194.8695814085309,2.968384257248528,train
39627860478005620,195.1997314602487,3.023630247827847,val
39627860503172354,196.7481646970302,2.910563268763568,train
39627860511557128,197.075314441438,3.012357068388274,train
39627860511557766,197.1068625431964,2.960011113337686,train
39627860511559500,197.1876531931499,2.89447625381547,val
39627860515752915,197.413322179314,2.932347939302709,train
39627860515753241,197.4320460438766,2.899870533668465,train
39627860515754381,197.4904004095687,3.081180839790121,val
39627860515754476,197.4955802173629,3.004201959459291,train
39627860515754480,197.4957964352689,3.005147110216945,train
39627860540917814,198.8585783076158,3.012379351141405,train
39627860549308464,199.4647625358687,3.042890224958215,train
39627860553499305,199.5341091084887,3.056721642955952,train
39627860561891925,200.2016047703328,3.044575962503482,test
39627860566084927,200.3982352225359,3.092134553545454,train
39627860578666380,201.1035714516,2.895862748387137,train
39627860582861926,201.3892006394077,2.893319327211711,train
39627860591251479,201.9210862720179,3.044614032787914,train
39627860595443511,202.0845196610028,3.071978392463476,train
39627860599638135,202.336868533038,3.084665067236444,val
39627860599638888,202.3685614203058,3.054641310159113,train
39627860603833352,202.647574980786,2.921975939382832,train
39627860608026317,202.8369985240134,3.112081578792735,train
39627860612220828,203.0893561279977,2.985758116546732,train
39627860612221507,203.1286649125544,3.093049466726493,train
39627860612222099,203.1604165715438,3.084920709842779,train
39627860616415718,203.3698056866321,3.015198707659922,train
39627860620608878,203.5593885746264,2.939336719695191,train
39627860620612886,203.723105396494,3.004828932146079,train
39627860624803966,203.8535128593148,2.992136346269407,train
39627860628998294,204.0916303104715,2.896781715703144,test
39627860629001729,204.2351790283543,2.997818228576378,train
39627860633191780,204.3088354262303,3.058502482114612,train
39627860637385943,204.56571690574,2.940338273834685,train
39627860637389168,204.7425311650248,2.951777125672585,val
39627860641583423,204.9896347547919,3.076424646504309,val
39627860645773996,205.0352822359058,3.031390939317852,train
39627860649972883,205.4935324076255,2.913434958144525,train
39627860658357510,205.8074870355861,2.987835913833671,train
39627860658360430,205.9422635789771,2.928517126439675,train
